,username,user_id,description,url_count,protected,followers_count,friends_count,user_created_at,user_favourites_count,utc_offset,geo_enabled,veified,user_statuses_count,contributors_enabled,translation_enabled,user_follows_me,user_is_friend
1210,ArcherVincent,1653745418,"Lead Data Scientist @S4Mobile ⚡ #AdTech ⚙ #MachineLearning #BigData #NLProc #RecSys, graphs
♥ #ApacheSpark #Hadoop #RStats - PhD in CS (docteur en informatique)",1,False,328,1113,2013,757,NA,False,False,614,False,False,0,1
1211,Datalyo,2829430419,"Data Driven Consulting. Cabinet de conseil spécialiste en #DataScience, #BigData et #Dataviz.",1,False,418,462,2014,164,NA,True,False,601,False,False,0,1
1212,martinalteirac,4545648677,Mobility Data Specialist @ SNCF | Main Topics : #SmartMobility #MachineLearning #ArtificialIntelligence,1,False,141,466,2015,466,NA,True,False,399,False,False,0,1
1213,marcbagur,66433792,"Head of #AI Strategy @ThinkDeepAI Corporate hacker, consultant, design thinker #Industry40 Expert #XR Teacher #DeepTech #AugmentedIntelligence🚀🤖🇫🇷",1,False,1388,1426,2009,3555,NA,True,False,5889,False,False,0,1
1214,JiliJeanlouis,340331086,Head of #Data & #AI @OVH previously CTO Data Auchan Leading Databuzzword french podcast: https://t.co/eLfj8hb6CW,1,False,996,1980,2011,2705,NA,True,False,2057,False,False,0,1
1215,RaminNasibov,36889519,"is a Designer & Art Director. 
E-Mail: ramin@nasibov.me
Logofolio: https://t.co/igJWD5wXnW Instagram:https://t.co/cSS0SOAts5",1,False,714166,494021,2009,1070597,NA,False,True,565,False,False,0,1
1216,Ronald_vanLoon,555031989,Helping data driven companies generating value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G• 📹 https://t.co/1fTKAp3WNb,1,False,189115,185661,2012,140079,NA,True,False,69293,False,False,0,1
1217,Events_AI,3688992975,"#AI Events including Meetups, Conferences & Exhibitions. Get involved with local Communities. Listings of Events in many Cities. Biggest List of Discount Codes.",1,False,5893,3090,2015,1253,NA,False,False,34987,False,False,0,1
1218,meisshaily,4153160533,Author: Making Money Out of Data / Keynote Speaker / Evangelist #BigData & Advanced #Analytics #Data #MachineLearning #Deeplearning #ArtificialIntelligence @sap,1,False,23392,19913,2015,5801,NA,True,False,58332,False,False,0,1
1219,web3iot,2786336518,"News and Conferences: Internet of Things #IoT, Artificial Intelligence #AI and Distributed Ledger Technology #DLT: https://t.co/6a8TqKXj8Y",1,False,1837,4349,2014,1755,NA,True,False,3040,False,False,0,1
1220,TheNextTech2018,1072375205496942593,"Our mission is to make people aware and educate about latest #Technology #Programming, #Security, #AI, #OpenSource, #Entertainment, #Blockchain and #IoT.",1,False,595,2234,2018,101,NA,False,False,1652,False,False,1,1
1221,DalithSteiger,386538440,Co-Founder of #swisscognitive - all #Switzerland companies using #AI and #cognitive #technologies united in one network – Why Wait? Act Now!,1,False,95029,98770,2011,5655,NA,True,False,3369,False,False,0,1
1222,DeepNeuronLab,981149921888866304,"#DNL is an end2end platform for the development of #AI - allowing #DataScientists, developers and novices alike, to harness the power of #DeepLearning with ease",1,False,1144,5001,2018,381,NA,False,False,744,False,False,0,1
1223,SergeM06,60263361,"Professor of CS, New Technologies, University of Nice Sophia Antipolis, founder of MBDS master degree and  DreamIT University foundation",1,False,2643,3226,2009,157,NA,True,False,6758,False,False,0,1
1224,iamptr16,2770870154,"Business Analyst | Management Consulting | Data Science Communicator | Living everyday with Friday Night Lights motto: “Clear eyes, full hearts, can’t lose.”",NA,False,283,993,2014,558,NA,False,False,668,False,False,0,1
1225,brianamedro,21098016,"Passionate about Big Data, Cloud Architectures and Open Source Ecosystems. Love to make the impossible possible. Founder of Think’Up Labs",1,False,212,839,2009,519,NA,False,False,767,False,False,0,1
1226,AnaBildea,113042473,"R&D Big Data @Orange & 
Technology passionate : #machinelearning, #IOT, #datascience, #innovation #bigdataarchitechture

Photography: https://t.co/XYubJ3mbTc",1,False,169,548,2010,131,NA,False,False,562,False,False,1,1
1227,xfxie,77755590,"Co-Founder @WIOMAX, inventor: Focus on creating smart and scalable solutions | #SmartMobility #SmartCities | #IoT #AI #ML #Optimization #BigData",1,False,14274,12632,2009,1081,NA,True,False,149,False,False,1,1
1228,aure79lien,827560252166008834,"CM, Mkg Digital @villagesophia #incubator of #startups #growthhacking #innovation #evangelist #business #influence #community #frenchtech #socialmedia",1,False,830,986,2017,2574,NA,False,False,2270,False,False,0,1
1229,helenabianchihb,3302754221,Ingénieure dans la #Construction #Batiment et #TravauxPublics - #Innovation #Patrimoine #Mixité,NA,False,121,413,2015,186,NA,False,False,74,False,False,0,1
1230,ebukaphd,330915623,Data Scientist Wannabe | #100DaysOfCode,NA,False,777,944,2011,23942,NA,True,False,9643,False,False,1,1
1231,jeanyvesgonin,721586432998039552,Audit Director @PwC_France | Financial advice and audit mostly for #startups and listed companies in #Health & #Tech sectors | Mentor @SWMonaco,1,False,2978,2425,2016,8010,NA,True,False,5476,False,False,1,1
1232,woodyIT2015,3089774073,"Senior Software Engineer, interest for NoSQL, Big Data, Cloud, IT automation, agility, continuous deployment, devops, AI, machine learning, chess",NA,False,257,1896,2015,385,NA,False,False,185,False,False,1,1
1233,pacific0_o,829289851665145856,DATA AI Developer in training @microsoftfrance x @simplonco,1,False,570,1117,2017,1770,NA,True,False,193,False,False,1,1
1234,MedasMaster,957362602933411842,Formation en apprentissage sur les méthodes liées à l'analyse du #BigData #DataAnalyst @lecnam,1,False,60,60,2018,178,NA,False,False,281,False,False,0,1
1235,as_bertrand,2708542452,/ communication strategist.,NA,False,636,1006,2014,2519,NA,True,False,16,False,False,0,1
1236,mfg_labs,193331992,MFG Labs is a consultancy and implementation company with a strong expertise in data and AI  #Weworkwithmodels #Betterwithdata #enterpriseAI #HavasGroup,1,False,1483,319,2010,54,NA,True,False,793,False,False,0,1
1237,fabienprevots,2243751272,https://t.co/rv5mKXOE3m #influenceur Apporteur d'affaires #Finance #Biotech Coach #Formateur #socialmedia #web2.0 Membre de @CapitoleAngels et @CPME31,1,False,31315,28001,2013,551,NA,False,False,120594,False,False,1,1
1238,EdKwedar,554757120,#Technology #Cloud #IoT #BigData #DevOps #Healthcare #ML #CyberSecurity #DigitalMarketing #AI #M2M #Analytics #Blockchain #FinTech,1,False,16203,16205,2012,4113,NA,False,False,28170,False,False,1,1
1239,RomainDidier,181990530,Entrepreneur / Ingénieur / Product Owner de @MySmartProfile et @Mailissimo. Secrétaire Général @FrenchTechCda. Conseiller écosystème @TelecomValley.,1,False,481,700,2010,3457,NA,False,False,2636,False,False,0,1
1240,jfcarrasco,91822016,"Innovation, French Riviera, Sophia Antipolis, Smart Cities, IoT, Baroque Music, Open Data, eEducation, Sharing, Ubiquity, Mankind, CdD CASA, French Tech C Azur",1,False,4052,3550,2009,17439,NA,False,False,30933,False,False,0,1
1241,NeilCattermull,408501650,#Analyst #Speaker 😲 #Technology #Influencer | #Advisor to anyone who listens |Talks #Fintech #Cloud #Blockchain #AI | Loves fast 🚘 | Great at 🎈animals!,1,False,32902,22020,2011,16968,NA,True,False,19264,False,False,1,1
1242,POLE_TERRALIA,2316034682,#pôle de #compétitivité des filières #agroalimentaires #bien-être #Sud #innovation #végétal #foodtech #agtech #winetech #alimentation #agriculture #cosmétique,1,False,1904,594,2014,792,NA,True,False,4524,False,False,0,1
1243,afigueiredo,13813962,"Senior Director, #Industries @Salesforce. #AI, #MachineLearning, #IoT, #Blockchain, #DigitalTransformation, #Innovation. #Influencer. Opinions 💯 % mine.",1,False,15582,12885,2008,3911,NA,True,False,39216,False,False,0,1
1244,AngelsBayTech,951774289115734018,Angels Bay Tech est une société innovante de conseil et créatrice de solutions collaboratives,NA,False,26,51,2018,29,NA,False,False,23,False,False,0,1
1245,pg3io,3345907023,#CICD #infogerance #hebergeurweb #hosting #FrenchTech #devops #opensource #linux #nice06 #TechForGood,1,False,382,548,2015,7472,NA,True,False,1934,False,False,0,1
1246,schwabpa,1610691422,"PhD in #MachineLearning for #Health at @ETH Zurich. I tweet about all things #AI, #ML and #Health.",1,False,1870,2016,2013,5519,NA,False,False,407,False,False,0,1
1247,IainLJBrown,467513287,Head of #DataScience @SASSoftware | Adjunct Prof @UniSouthampton | Author | #DataScientist | Interests #AI #ML #DL #NLP #IoT #BigData | Opinions my own,1,False,143978,136180,2012,1235,NA,False,False,36182,False,False,0,1
1248,rbukralia,1976317832,• Thought Leader • Professor • Founder of @mnsu_dream • Former #CIO • Exploring frontiers of #AI & #MachineLearning in biomedical research,NA,False,8871,4543,2013,96,NA,False,False,13432,False,False,0,1
1249,Clara_Schtt,793064750104059904,#FrenchIoT @groupeLaPoste #ServicesConnectés 🚀 | #startup #SmartCity #SmartBuilding #BIM #DeepTech #blockchain #eHealth #CivicTech | #GreenTech 🌍,1,False,164,387,2016,864,NA,False,False,485,False,False,0,1
1250,DaveRubal,347261357,#DataScientist • #Cybersecurity Strategist • Top 100 #AI #BigData #DataScience #Influencer • FAA Licensed Commercial #Drone Pilot • #PearlJam Fan for Life 🉑️,1,False,5423,4765,2011,23747,NA,False,False,53542,False,False,1,1
1251,BigData_Joe,973882991486357505,#BigData Believer. Songwriter of #Algorithms. Man of Winter. #Data Entrepreneur. Downhill #Skier. Not into Symantec Layers. #DataLakes #Hadoop #MachineLearning,NA,False,16088,17456,2018,12648,NA,False,False,21320,False,False,1,1
1252,IYogeshRana,2985093650,"Innovative Thinker, Blogger by passion, #SEO, #SMO, #WebAnalytics & #DataScience Evangelist. Let me show you how to generate endless leads to fuel your business",NA,False,3241,4963,2015,11085,NA,False,False,2926,False,False,1,1
1253,ewilson1776,133504434,Predictive Analytics and  Planning and Digital Supply Chain Transformation #Innovator - #Author - #Speaker,1,False,6514,5835,2010,2418,NA,True,False,3062,False,False,1,1
1254,lesguer_lionel,3068007413,Comprendre #tech #Startups #FrenchTech #Numerique #VR #IA #5G #IA #Innovation ➡️ Découvrir #Histoire #Patrimoine #Angers / ➡️ Défendre #WomenInTech / #I4Emploi,1,False,17044,17428,2015,67861,NA,False,False,119455,False,False,1,1
1255,joshy_wonders,1117545303069069312,"I love Technology,
Data Science #ML #DL Learner, PYTHON..!, i love it...💕",NA,False,786,2046,2019,6573,NA,True,False,129,False,False,1,1
1256,kottearvind,1351304724,Digital Advisory & Transformation | Digital Assurance | Enterprise System Assurance | Client Partner | Quality Engineer |,1,False,387,1151,2013,254,NA,False,False,148,False,False,0,1
1257,JulienHoltzer,348717055,"Leader #web #data #mobile pour @sogeti_fr ♤ à Sophia Antipolis ☀

#sport #santé #gaming et #FabLab @SoFABbyTV @TelecomValley 

🚴🎶🌴+ 🇷🇺💑🇫🇷 +👦👦👩",1,False,667,214,2011,884,NA,True,False,170,False,False,0,1
1258,JarvisM101,1093835423313510400,ML Enthusiast and Aspiring Kaggle Grandmaster Hackernoon Writer. I tweet about #DeepLearning #MachineLearning #DataScience #Artificialintelligence #BigData,1,False,441,967,2019,2649,NA,False,False,3732,False,False,0,1
1259,K2Partnering,44115700,"The global leader in #SAP, #salesforce, #ERP, #cloud, #bigdata #tech solutions & #staffing. @K2HotJobs for latest roles. @K2University for courses.",1,False,5036,4976,2009,1934,NA,True,False,11669,False,False,1,1
1260,KDRrecUSA,841981677597528065,"The home of the best data, technology and analytics jobs across America.  Follow @KDRrecruitment for jobs in UK & Europe",1,False,2478,3501,2017,88,NA,False,False,3185,False,False,1,1
1261,Poussun,362473294,"Experienced IT professional. Passionate about Digital Disruptions, New technologies, IT Trends, Gadgets and people. Infrastructure solutions director  @DellEMC",NA,False,9990,9184,2011,6,NA,False,False,4282,False,False,1,1
1262,Rigolet_Olivier,1121334347724881920,"Marketing Digital Specialist @Oracle_France #Cloud #AI #VR #Future #Tech #Marketing #CRM #innovation
Student @Paris_Dauphine",NA,False,1364,1911,2019,271,NA,False,False,160,False,False,0,1
1263,kennekai,34236754,BI & Analytics / SAP BO / OBIEE / Tableau / Google Analytics / PowerBI / DataScience #DataScienceNBO #AnalyticsKE #Sentimently,1,False,2029,1761,2009,7760,NA,False,False,7694,False,False,1,1
1264,engabdurahim,1916684407,Data Scientist | Artificial Intelligence | Machine Learning | Deep Learning | Big Data | @IRENA Scholar | Climate Change Researcher,NA,False,268,1561,2013,493,NA,True,False,180,False,False,0,1
1265,GersonRolim,30719644,https://t.co/8mJCHvXVMb - Innovation / Digital Transformation / IoT / BigData / Artificial Intelligence / Machine Learning / Blockchain,1,False,6082,6665,2009,2173,NA,True,False,5207,False,False,0,1
1266,GadgTecs,1074705456,"We love #Science & #Technology - Follow 4 amazing tips, pics, videos, news, gadgets & trends.
#Tech #Gadgets #Educational #saas #smm #WebDesign #SEO #ecommerce",1,False,33299,15239,2013,71351,NA,True,False,1060,False,False,0,1
1267,RosyCoaching,785099695895015424,#DigitalMarketing #Coaching #GrowthHacking #eLearning #IoT #BigData #Ethics #Cuisine @ipfconline1,1,False,34741,31902,2016,73915,NA,False,False,63371,False,False,1,1
1268,demystdata,158149809,Mobilizing the World's Data to Unlock Financial Services,1,False,1005,1173,2010,9,NA,True,False,1478,False,False,0,1
1269,BotNationAI,805818307555323904,🚀 Create a smart #chatbot on messaging apps. Boost your business and improve your customer services! #SaaS #Chatbots #FrenchTech 🤖 #Nantes & #Paris #France,1,False,1454,993,2016,1070,NA,True,False,1579,False,False,0,1
1270,Woyera1,1111394389505593345,Startup making data easy and fun to use,1,False,3,44,2019,20,NA,False,False,48,False,False,0,1
1271,PMP_IT,52150356,"Agile Certified Project Manager (PMP, CSPO, CSM) and Business Analysis Expert. Coach & Consultant",NA,False,43,182,2009,27,NA,False,False,97,False,False,0,1
1272,crypto_ml,959963605952163842,Machine learning for crypto traders and investors. Crystal-clear signals and deep market analytics. Get free tools and insights at https://t.co/5eY4wW0C0I.,1,False,178,390,2018,950,NA,False,False,1208,False,False,0,1
1273,pierrepinna,2325704833,Founder IPFConline Digital  Innovations #GrowthHacking #DigitalMarketing #SEO #BigData #Analytics #eLearning #Ethics #IoT #DataScience #AI @ipfconline1,1,False,53453,48189,2014,81602,NA,False,False,69435,False,False,1,1
1274,sallyeaves,3131243261,Innovating #tech #education #business CEO CTO Advisor & Prof. #blockchain #AI @OxfordSBS @Forbes #FinTech #speaker #SDGs #STEM #techforgood #sustainability,NA,False,90737,78909,2015,86326,NA,True,False,40331,False,False,1,1
1275,ColleenCGreene,3951660587,"GM of Global Healthcare @datarobot #healthcareSME #ai #ml #healthcare #datascience #healthtech, #healthIT, #populationhealth #datainsights #healthcareconsulting",1,False,118,511,2015,76,NA,False,False,862,False,False,0,1
1276,JenoPeterRaj1,1062900451325173761,C++ guy @ Nokia Networks R&D  Machine Learning aspirant,NA,False,32,413,2018,185,NA,False,False,4,False,False,0,1
1277,PowerMan4Evr,383893310,"Technologist for Unix, Linux, Big Data,, Analytics, SAP, Oracle, DB2, etc. Not a Political hack; if you are I don't care to hear from you. Opinions are my own.",1,False,1298,1311,2011,5130,NA,False,False,26017,False,False,0,1
1278,turpitka,921404334,"Software R&D executive at @Apriorit, CEO at @Ekransysteminc. Specialties: #virtualization, #cloud, #SaaS, #cybersecurity, #AI",1,False,289,2112,2012,108,NA,False,False,104,False,False,0,1
1279,ravinps,901724622860632065,"Award winning Technologist (Products, Patents); Speaker (5 continents); Pilot (Rescue missions); @HarvardAlumni",1,False,7412,776,2017,602,NA,False,False,961,False,False,0,1
